Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
SerialNumber: DCB535485BF5-6D2D,,,,,,,,,
time,ax,ay,az,gx,gy,gz,mx,my,mz
,,,,,,,,,
06-26-2025 19:30:17.187,-0.029036,-0.153232,0.95282,6.51,-10.605,9.695,0.144,0.201,-0.156
06-26-2025 19:30:17.227,-0.164456,-0.0427,0.927444,3.675,-2.695,10.71,0.144,0.1995,-0.162
06-26-2025 19:30:17.267,-0.092964,-0.007076,1.137772,4.025,-7.07,4.55,0.1395,0.201,-0.1635
06-26-2025 19:30:17.307,0.230824,-0.085644,0.898164,6.685,-9.625,8.33,0.1335,0.201,-0.168
06-26-2025 19:30:17.347,0.148596,-0.083692,1.138504,6.23,-8.12,16.835,0.138,0.1905,-0.1725
06-26-2025 19:30:17.387,0.09467199,-0.088328,1.021384,7.805,-10.15,12.985,0.132,0.1995,-0.1725
06-26-2025 19:30:17.427,-0.201056,-0.017812,0.9028,5.6,-4.585,12.425,0.132,0.198,-0.1665
06-26-2025 19:30:17.467,-0.331352,-0.16958,1.088484,7.245,-7.315,15.085,0.135,0.1965,-0.1725
06-26-2025 19:30:17.507,-0.068564,-0.055632,1.03578,4.725,-2.905,20.51,0.132,0.198,-0.1725
06-26-2025 19:30:17.547,0.067588,0.000976,0.909632,1.96,2.8,20.58,0.132,0.1935,-0.174
06-26-2025 19:30:17.587,-0.0427,-0.110288,0.975756,5.81,-0.84,17.08,0.12,0.2055,-0.1665
06-26-2025 19:30:17.627,0.061488,-0.040748,1.170224,2.87,1.68,22.4,0.1335,0.195,-0.1665
06-26-2025 19:30:17.667,0.003172,-0.028304,0.9699,0.245,3.255,27.51,0.15,0.2085,-0.1665
06-26-2025 19:30:17.707,-0.091256,-0.146156,1.076772,2.73,0.56,24.675,0.144,0.204,-0.162
06-26-2025 19:30:17.747,0.0061,-0.087108,1.030412,-1.015,1.54,27.125,0.1545,0.201,-0.174
06-26-2025 19:30:17.787,-0.029768,-0.030988,0.809104,-3.885,4.235,30.1,0.156,0.2055,-0.1725
06-26-2025 19:30:17.827,0.003172,-0.107116,1.069208,2.065,2.31,26.775,0.1695,0.21,-0.1695
06-26-2025 19:30:17.867,0.034404,-0.08686399,0.988932,-0.77,3.01,27.265,0.1755,0.213,-0.1725
06-26-2025 19:30:17.907,-0.03294,-0.047824,1.125084,-1.68,1.925,28.56,0.174,0.2235,-0.1695
06-26-2025 19:30:17.947,0.0061,-0.07198,0.976732,-1.995,4.025,27.86,0.171,0.2085,-0.1635
06-26-2025 19:30:17.987,0.036356,-0.046604,1.024556,-4.69,4.41,28.175,0.1875,0.21,-0.1695
06-26-2025 19:30:18.027,-0.022936,-0.06222,1.09678,-4.76,4.165,27.02,0.18,0.2145,-0.1605
06-26-2025 19:30:18.067,0.00122,-0.035868,1.000888,-5.285,0.875,24.43,0.201,0.213,-0.159
06-26-2025 19:30:18.107,-0.019764,-0.042212,1.017236,-4.865,0.665,21.07,0.1995,0.2115,-0.1635
06-26-2025 19:30:18.147,0.014884,-0.045628,0.971852,-5.985,-1.575,18.235,0.2115,0.2145,-0.1635
06-26-2025 19:30:18.187,-0.028792,-0.034404,1.044808,-3.885,-0.735,14.875,0.2145,0.2115,-0.1635
06-26-2025 19:30:18.227,0.05368,-0.051484,0.9211,-4.27,-1.26,12.635,0.2085,0.219,-0.1695
06-26-2025 19:30:18.267,0.099796,0.008296,0.952576,-5.495,-2.03,12.25,0.2025,0.2115,-0.1695
06-26-2025 19:30:18.307,0.005124,-0.010736,0.998936,-3.43,-2.975,9.66,0.2115,0.2115,-0.1785
06-26-2025 19:30:18.347,0.007564,-0.020496,0.97478,-2.52,-3.43,4.375,0.207,0.2115,-0.177
06-26-2025 19:30:18.387,0.018056,-0.046604,1.006256,-2.695,-2.8,0.665,0.2115,0.2115,-0.171
06-26-2025 19:30:18.427,-0.022936,-0.069296,0.931104,-2.17,-1.12,0.175,0.2055,0.21,-0.1725
06-26-2025 19:30:18.467,0.095648,-0.049288,0.961848,-1.33,-0.735,0.91,0.231,0.207,-0.1785
06-26-2025 19:30:18.507,0.01464,-0.028792,1.003572,-0.14,0.385,-0.385,0.216,0.2175,-0.1725
06-26-2025 19:30:18.547,0.0122,-0.015128,0.925004,0.175,-1.435,-2.38,0.222,0.213,-0.183
06-26-2025 19:30:18.587,0.0488,0.001464,0.967216,-2.24,-0.455,-3.15,0.225,0.2085,-0.189
06-26-2025 19:30:18.627,0.09272,-0.030744,1.025044,-1.715,0.07,-4.235,0.2235,0.21,-0.1845
06-26-2025 19:30:18.667,0.036112,-0.029768,0.940376,-2.555,0.875,-3.885,0.2115,0.2145,-0.192
06-26-2025 19:30:18.707,-0.05246,-0.12932,1.04432,-1.12,0.14,-2.345,0.21,0.216,-0.192
06-26-2025 19:30:18.747,-0.046604,-0.032696,0.990396,-0.49,3.43,-4.865,0.219,0.21,-0.1875
06-26-2025 19:30:18.787,-0.086376,-0.066612,1.018456,1.085,1.89,-8.575,0.2235,0.213,-0.204
06-26-2025 19:30:18.827,-0.11346,0.02318,1.036268,0,1.19,-10.15,0.2115,0.2145,-0.201
06-26-2025 19:30:18.867,0.01586,-0.093696,1.057496,1.89,2.59,-11.585,0.2025,0.2085,-0.201
06-26-2025 19:30:18.907,0.023912,-0.008052,0.993812,2.8,2.73,-14.105,0.195,0.219,-0.195
06-26-2025 19:30:18.947,-0.005124,-0.00976,1.102148,2.415,2.24,-15.75,0.2115,0.2025,-0.201
06-26-2025 19:30:18.987,0.031232,0.008052,1.01626,3.22,1.75,-16.625,0.207,0.216,-0.2085
06-26-2025 19:30:19.027,0.057096,-0.137616,1.076772,5.53,2.66,-14.245,0.204,0.2145,-0.207
06-26-2025 19:30:19.067,0.072712,-0.08906,1.05774,3.955,0.105,-11.515,0.2055,0.198,-0.2085
06-26-2025 19:30:19.107,0.006832,-0.029524,1.030656,5.985,1.33,-10.325,0.204,0.1995,-0.1995
06-26-2025 19:30:19.147,-0.004148,-0.097844,0.883524,7.28,-3.255,-5.425,0.201,0.201,-0.1905
06-26-2025 19:30:19.187,-0.00122,-0.096868,1.094828,4.9,-3.255,0.49,0.1935,0.1875,-0.207
06-26-2025 19:30:19.227,-0.001464,-0.028304,1.019188,4.515,2.205,-0.175,0.1875,0.1845,-0.204
06-26-2025 19:30:19.267,-0.06466,-0.136152,0.914268,5.915,-0.49,0.91,0.189,0.1935,-0.2025
06-26-2025 19:30:19.307,-0.124196,-0.073932,1.11874,4.655,0.21,6.615,0.1935,0.1815,-0.1965
06-26-2025 19:30:19.347,-0.050996,-0.078568,0.864736,3.64,0.35,8.295,0.1875,0.1845,-0.2025
06-26-2025 19:30:19.387,0.078568,-0.142008,1.137528,5.915,0.805,9.8,0.1995,0.186,-0.1875
06-26-2025 19:30:19.427,-0.07515199,0.01708,0.878888,2.38,0.595,11.305,0.192,0.1845,-0.1935
06-26-2025 19:30:19.467,0.036112,-0.0793,1.053104,4.095,-1.855,10.85,0.198,0.18,-0.192
06-26-2025 19:30:19.507,-0.027328,-0.075884,1.061156,-0.245,1.225,13.825,0.2055,0.1695,-0.201
06-26-2025 19:30:19.547,-0.102236,-0.063928,1.006256,0,0.875,15.05,0.2025,0.1815,-0.204
06-26-2025 19:30:19.587,-0.011956,-0.114924,0.997472,1.12,0.175,14.56,0.195,0.186,-0.2025
06-26-2025 19:30:19.627,0.00488,-0.028792,0.99796,-1.68,0.035,16.205,0.1935,0.171,-0.1905
06-26-2025 19:30:19.667,-0.051728,-0.020984,0.953796,-1.995,-2.205,14.595,0.1995,0.171,-0.2025
06-26-2025 19:30:19.707,-0.046116,-0.022692,1.139724,-2.66,-1.575,12.145,0.195,0.1755,-0.1965
06-26-2025 19:30:19.747,-0.082716,0.091744,0.935496,-2.94,2.66,9.87,0.1995,0.18,-0.189
06-26-2025 19:30:19.787,0.0305,0.042212,1.014796,-1.4,1.75,3.5,0.207,0.1845,-0.1845
06-26-2025 19:30:19.827,0.018788,-0.059292,0.955992,-4.2,-0.56,0.56,0.207,0.177,-0.195
06-26-2025 19:30:19.867,0.001464,0.053192,1.031144,-2.38,-3.01,-1.365,0.207,0.1785,-0.1875
06-26-2025 19:30:19.907,0.042456,0.005368,0.891332,-2.87,-0.7,0.28,0.1965,0.1845,-0.183
