Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
SerialNumber: DCB535485BF5-6D2D,,,,,,,,,
time,ax,ay,az,gx,gy,gz,mx,my,mz
,,,,,,,,,
06-26-2025 19:33:59.433,-0.3294,-0.112972,0.98698,0.07,0.035,-0.035,0.3585,0.2025,-0.057
06-26-2025 19:33:59.473,-0.336476,-0.116876,0.989664,0.14,0.035,-0.035,0.3585,0.2145,-0.06
06-26-2025 19:33:59.513,-0.330376,-0.111508,0.984784,0.14,0.035,-0.035,0.3585,0.2145,-0.06
06-26-2025 19:33:59.553,-0.333548,-0.110532,0.987712,0.245,0.035,-0.175,0.3495,0.198,-0.057
06-26-2025 19:33:59.593,-0.332816,-0.110044,0.985028,0.245,0.035,-0.105,0.3615,0.198,-0.057
06-26-2025 19:33:59.633,-0.330376,-0.111996,0.986248,0.245,0.035,-0.035,0.3465,0.204,-0.0615
06-26-2025 19:33:59.673,-0.33062,-0.110532,0.98332,0.245,0.07,-0.105,0.3525,0.1995,-0.051
06-26-2025 19:33:59.713,-0.33428,-0.11102,0.986248,0.14,0.07,-0.035,0.3555,0.2055,-0.057
06-26-2025 19:33:59.753,-0.331352,-0.112972,0.988444,0.14,0.035,0,0.3555,0.2055,-0.057
06-26-2025 19:33:59.793,-0.325496,-0.106628,0.983564,0.035,0.07,-0.07,0.363,0.207,-0.06
06-26-2025 19:33:59.833,-0.330132,-0.11468,0.984296,0.14,0.07,0,0.3615,0.1995,-0.069
06-26-2025 19:33:59.873,-0.329888,-0.113216,0.982832,0.07,0.07,0,0.3585,0.2025,-0.0555
06-26-2025 19:33:59.913,-0.33672,-0.115168,0.980392,0.245,0.07,-0.105,0.3675,0.2055,-0.0555
06-26-2025 19:33:59.953,-0.329888,-0.1098,0.980636,0.175,0.105,-0.035,0.3585,0.1935,-0.054
06-26-2025 19:33:59.993,-0.326472,-0.114924,0.988688,0.21,0.035,-0.07,0.3525,0.207,-0.0585
06-26-2025 19:34:00.033,-0.32574,-0.106872,0.98454,0.245,0.035,-0.175,0.36,0.213,-0.0585
06-26-2025 19:34:00.073,-0.331596,-0.113216,0.988688,0.14,0.035,-0.035,0.357,0.2115,-0.057
06-26-2025 19:34:00.113,-0.333548,-0.113216,0.980392,0.105,0.035,0.035,0.357,0.2085,-0.0585
06-26-2025 19:34:00.153,-0.330376,-0.111752,0.981368,0.105,0.035,-0.07,0.354,0.204,-0.0555
06-26-2025 19:34:00.193,-0.328668,-0.108092,0.979172,0.105,0.105,0,0.36,0.204,-0.06
06-26-2025 19:34:00.233,-0.331352,-0.110776,0.98332,0.105,0.035,-0.035,0.3555,0.2025,-0.051
06-26-2025 19:34:00.273,-0.332084,-0.11224,0.983076,0.245,0.035,-0.105,0.3555,0.201,-0.0525
06-26-2025 19:34:00.313,-0.329888,-0.114192,0.98332,0.175,0.07,0,0.357,0.207,-0.057
06-26-2025 19:34:00.353,-0.330376,-0.113216,0.979172,0.28,0.07,-0.07,0.3615,0.21,-0.0615
06-26-2025 19:34:00.393,-0.325008,-0.109556,0.982832,0.21,0.07,-0.07,0.3645,0.2055,-0.06
06-26-2025 19:34:00.433,-0.330376,-0.109312,0.979172,0.21,0.07,0,0.3495,0.198,-0.063
06-26-2025 19:34:00.473,-0.326472,-0.110776,0.981124,0.14,0.035,-0.035,0.3585,0.2025,-0.0615
06-26-2025 19:34:00.513,-0.331352,-0.112484,0.979904,0.14,0.07,-0.07,0.363,0.2055,-0.0495
06-26-2025 19:34:00.553,-0.328912,-0.11102,0.979416,0.105,0.07,0,0.357,0.207,-0.0585
06-26-2025 19:34:00.593,-0.32818,-0.113216,0.983076,0.14,0.035,-0.035,0.3555,0.1965,-0.0585
06-26-2025 19:34:00.633,-0.328424,-0.109556,0.980148,0.14,0.07,-0.07,0.366,0.201,-0.054
06-26-2025 19:34:00.673,-0.328424,-0.10858,0.988688,0.21,0.07,-0.035,0.3585,0.213,-0.054
06-26-2025 19:34:00.713,-0.33062,-0.110288,0.981368,0.28,0.07,-0.14,0.3555,0.21,-0.051
06-26-2025 19:34:00.753,-0.330376,-0.106872,0.979416,0.175,0.105,-0.07,0.3525,0.1965,-0.0585
06-26-2025 19:34:00.793,-0.33184,-0.11468,0.98088,0.245,0.035,0,0.3555,0.207,-0.0555
06-26-2025 19:34:00.833,-0.327692,-0.108092,0.98088,0.105,0.035,0,0.354,0.2025,-0.0555
06-26-2025 19:34:00.873,-0.325496,-0.11346,0.98698,0.175,0.07,-0.035,0.363,0.204,-0.0585
06-26-2025 19:34:00.913,-0.331596,-0.111996,0.98332,0.035,0.035,0.035,0.3615,0.2055,-0.054
06-26-2025 19:34:00.953,-0.32818,-0.115168,0.98332,0.175,0.035,-0.105,0.3615,0.21,-0.06
06-26-2025 19:34:00.993,-0.328424,-0.110776,0.980636,0.175,0.07,-0.035,0.3585,0.192,-0.0555
